Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Bosnia and Herzegovina,BIH,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,85.5641686,85.9527998,86.341431,86.5118762,86.6823214,86.8527666,87.0232118,87.193657,87.5045348,87.8154126,88.1262904,88.4371682,88.748046,88.917573,89.0871,89.256627,89.426154,89.595681,89.7425306,89.8893802,90.0362298,..
Botswana,BWA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,27.0920058,26.2120084,25.332011,27.558983,29.785955,32.012927,34.239899,36.466871,39.939153,43.411435,46.883717,50.355999,53.828281,55.8257166,57.8231522,59.8205878,61.8180234,63.815459,64.0521396,64.2888202,64.5255008,..
Botswana,BWA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,39.7108356,38.3342678,36.9577,39.0614946,41.1652892,43.2690838,45.3728784,47.476673,51.1244968,54.7723206,58.4201444,62.0679682,65.715792,67.722395,69.728998,71.735601,73.742204,75.748807,76.0065802,76.2643534,76.5221266,..
Brazil,BRA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.9104174,65.4650722,66.019727,66.5470248,67.0743226,67.6016204,68.1289182,68.656216,69.1860488,69.7158816,70.2457144,70.7755472,71.30538,71.6245066,71.9436332,72.2627598,72.5818864,72.901013,73.2415578,73.5821026,73.9226474,..
Brazil,BRA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.8951482,79.4077356,79.920323,80.3516264,80.7829298,81.2142332,81.6455366,82.07684,82.3929576,82.7090752,83.0251928,83.3413104,83.657428,83.9189164,84.1804048,84.4418932,84.7033816,84.96487,85.1678924,85.3709148,85.5739372,..
Brunei Darussalam,BRN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,75.0750316,75.5108468,75.946662,76.161985,76.377308,76.592631,76.807954,77.023277,77.1022198,77.1811626,77.2601054,77.3390482,77.417991,77.5191812,77.6203714,77.7215616,77.8227518,77.923942,78.1299688,78.3359956,78.5420224,..
Brunei Darussalam,BRN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,82.0231706,82.3296278,82.636085,82.7681672,82.9002494,83.0323316,83.1644138,83.296496,83.395057,83.493618,83.592179,83.69074,83.789301,83.8677134,83.9461258,84.0245382,84.1029506,84.181363,84.3902656,84.5991682,84.8080708,..
Bulgaria,BGR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,66.1473888,66.5818164,67.016244,67.2904462,67.5646484,67.8388506,68.1130528,68.387255,68.8321976,69.2771402,69.7220828,70.1670254,70.611968,70.793881,70.975794,71.157707,71.33962,71.521533,71.7985414,72.0755498,72.3525582,..
Bulgaria,BGR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,83.7764944,84.0696692,84.362844,84.565565,84.768286,84.971007,85.173728,85.376449,85.5417354,85.7070218,85.8723082,86.0375946,86.202881,86.2686724,86.3344638,86.4002552,86.4660466,86.531838,86.6871608,86.8424836,86.9978064,..
Burkina Faso,BFA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,42.654247,43.299638,43.945029,45.1068394,46.2686498,47.4304602,48.5922706,49.754081,50.6754834,51.5968858,52.5182882,53.4396906,54.361093,54.9984604,55.6358278,56.2731952,56.9105626,57.54793,58.180973,58.814016,59.447059,..
Burkina Faso,BFA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,48.8783522,49.1830896,49.487827,50.3190202,51.1502134,51.9814066,52.8125998,53.643793,54.569029,55.494265,56.419501,57.344737,58.269973,59.0135844,59.7571958,60.5008072,61.2444186,61.98803,62.6870182,63.3860064,64.0849946,..
Burundi,BDI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,36.515659,37.818985,39.122311,40.6150872,42.1078634,43.6006396,45.0934158,46.586192,47.5359656,48.4857392,49.4355128,50.3852864,51.33506,51.9521898,52.5693196,53.1864494,53.8035792,54.420709,54.9498872,55.4790654,56.0082436,..
Burundi,BDI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,43.3440952,44.5865936,45.829092,47.2662854,48.7034788,50.1406722,51.5778656,53.015059,54.0938096,55.1725602,56.2513108,57.3300614,58.408812,59.0422542,59.6756964,60.3091386,60.9425808,61.576023,62.1553096,62.7345962,63.3138828,..
Cabo Verde,CPV,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.8278334,64.1694762,64.511119,64.756412,65.001705,65.246998,65.492291,65.737584,66.252668,66.767752,67.282836,67.79792,68.313004,68.8368744,69.3607448,69.8846152,70.4084856,70.932356,71.2138202,71.4952844,71.7767486,..
Cabo Verde,CPV,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,77.6685668,79.0041884,80.33981,80.7156884,81.0915668,81.4674452,81.8433236,82.219202,82.454704,82.690206,82.925708,83.16121,83.396712,83.660124,83.923536,84.186948,84.45036,84.713772,84.9256352,85.1374984,85.3493616,..
Cambodia,KHM,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,52.4514514,53.7490342,55.046617,56.3413548,57.6360926,58.9308304,60.2255682,61.520306,62.2470706,62.9738352,63.7005998,64.4273644,65.154129,65.6216458,66.0891626,66.5566794,67.0241962,67.491713,67.9075174,68.3233218,68.7391262,..
Cambodia,KHM,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,61.251703,62.500578,63.749453,65.0569016,66.3643502,67.6717988,68.9792474,70.286696,71.0213126,71.7559292,72.4905458,73.2251624,73.959779,74.6110622,75.2623454,75.9136286,76.5649118,77.216195,77.592968,77.969741,78.346514,..
Cameroon,CMR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.9668412,40.0750176,40.183194,40.9990248,41.8148556,42.6306864,43.4465172,44.262348,44.9006912,45.5390344,46.1773776,46.8157208,47.454064,48.3449348,49.2358056,50.1266764,51.0175472,51.908418,52.3870352,52.8656524,53.3442696,..
Cameroon,CMR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,46.3616742,46.0118316,45.661989,46.2030456,46.7441022,47.2851588,47.8262154,48.367272,49.3309218,50.2945716,51.2582214,52.2218712,53.185521,53.9576392,54.7297574,55.5018756,56.2739938,57.046112,57.588547,58.130982,58.673417,..
Canada,CAN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,83.777712,84.128463,84.479214,84.7480914,85.0169688,85.2858462,85.5547236,85.823601,86.1461852,86.4687694,86.7913536,87.1139378,87.436522,87.554987,87.673452,87.791917,87.910382,88.028847,88.2719362,88.5150254,88.7581146,..
Canada,CAN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,89.9812526,90.1336168,90.285981,90.4177182,90.5494554,90.6811926,90.8129298,90.944667,91.1181934,91.2917198,91.4652462,91.6387726,91.812299,91.8826254,91.9529518,92.0232782,92.0936046,92.163931,92.2575774,92.3512238,92.4448702,..
Central African Republic,CAF,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,26.530087,26.373158,26.216229,26.80895,27.401671,27.994392,28.587113,29.179834,30.0331838,30.8865336,31.7398834,32.5932332,33.446583,34.3124528,35.1783226,36.0441924,36.9100622,37.775932,38.25218,38.728428,39.204676,..
Central African Republic,CAF,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,32.5466596,31.7222238,30.897788,31.6815974,32.4654068,33.2492162,34.0330256,34.816835,35.848615,36.880395,37.912175,38.943955,39.975735,41.428307,42.880879,44.333451,45.786023,47.238595,47.7429616,48.2473282,48.7516948,..
Chad,TCD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,37.4548222,37.4406706,37.426519,37.8429478,38.2593766,38.6758054,39.0922342,39.508663,40.1805316,40.8524002,41.5242688,42.1961374,42.868006,43.2756824,43.6833588,44.0910352,44.4987116,44.906388,45.2766954,45.6470028,46.0173102,..
Chad,TCD,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,42.2227088,42.1594624,42.096216,42.49174,42.887264,43.282788,43.678312,44.073836,44.8768768,45.6799176,46.4829584,47.2859992,48.08904,48.5098724,48.9307048,49.3515372,49.7723696,50.193202,50.6082618,51.0233216,51.4383814,..
Chile,CHL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,77.3275298,77.7507484,78.173967,78.5587716,78.9435762,79.3283808,79.7131854,80.09799,80.4441606,80.7903312,81.1365018,81.4826724,81.828843,82.1370546,82.4452662,82.7534778,83.0616894,83.369901,83.652233,83.934565,84.216897,..
Chile,CHL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,87.2776062,87.5626336,87.847661,88.0666284,88.2855958,88.5045632,88.7235306,88.942498,89.132558,89.322618,89.512678,89.702738,89.892798,89.9286714,89.9645448,90.0004182,90.0362916,90.072165,90.1646294,90.2570938,90.3495582,..
China,CHN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,75.890704,76.626658,77.362612,77.7312312,78.0998504,78.4684696,78.8370888,79.205708,79.5382404,79.8707728,80.2033052,80.5358376,80.86837,81.3018128,81.7352556,82.1686984,82.6021412,83.035584,83.2888436,83.5421032,83.7953628,..
China,CHN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,81.7062348,82.1256224,82.54501,83.005911,83.466812,83.927713,84.388614,84.849515,85.3211408,85.7927666,86.2643924,86.7360182,87.207644,87.5392486,87.8708532,88.2024578,88.5340624,88.865667,89.0280694,89.1904718,89.3528742,..
Colombia,COL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,71.0756946,71.6179938,72.160293,72.574488,72.988683,73.402878,73.817073,74.231268,74.6289796,75.0266912,75.4244028,75.8221144,76.219826,76.5559094,76.8919928,77.2280762,77.5641596,77.900243,78.161847,78.423451,78.685055,..
Colombia,COL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,82.6784384,83.0168362,83.355234,83.6214238,83.8876136,84.1538034,84.4199932,84.686183,84.9078444,85.1295058,85.3511672,85.5728286,85.79449,85.9984866,86.2024832,86.4064798,86.6104764,86.814473,86.9836638,87.1528546,87.3220454,..
Comoros,COM,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,52.9163188,52.9985554,53.080792,53.4972724,53.9137528,54.3302332,54.7467136,55.163194,55.7766906,56.3901872,57.0036838,57.6171804,58.230677,58.5842678,58.9378586,59.2914494,59.6450402,59.998631,60.319789,60.640947,60.962105,..
Comoros,COM,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,59.949012,60.0716,60.194188,60.6007694,61.0073508,61.4139322,61.8205136,62.227095,62.8698146,63.5125342,64.1552538,64.7979734,65.440693,65.850395,66.260097,66.669799,67.079501,67.489203,67.8592872,68.2293714,68.5994556,..
"Congo, Dem. Rep.",COD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,42.077508,42.890837,43.704166,44.7553502,45.8065344,46.8577186,47.9089028,48.960087,49.7433818,50.5266766,51.3099714,52.0932662,52.876561,53.4918494,54.1071378,54.7224262,55.3377146,55.953003,56.3582606,56.7635182,57.1687758,..
"Congo, Dem. Rep.",COD,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,47.7248302,48.5540246,49.383219,50.4407188,51.4982186,52.5557184,53.6132182,54.670718,55.4493906,56.2280632,57.0067358,57.7854084,58.564081,59.2330428,59.9020046,60.5709664,61.2399282,61.90889,62.3601988,62.8115076,63.2628164,..
"Congo, Rep.",COG,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,38.996189,39.860584,40.724979,42.4439986,44.1630182,45.8820378,47.6010574,49.320077,50.6155124,51.9109478,53.2063832,54.5018186,55.797254,56.4269106,57.0565672,57.6862238,58.3158804,58.945537,59.2820262,59.6185154,59.9550046,..
"Congo, Rep.",COG,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,44.4579568,44.6421354,44.826314,46.5212932,48.2162724,49.9112516,51.6062308,53.30121,54.665933,56.030656,57.395379,58.760102,60.124825,61.1139882,62.1031514,63.0923146,64.0814778,65.070641,65.4740832,65.8775254,66.2809676,..
Costa Rica,CRI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,80.2897062,80.4701656,80.650625,80.7730374,80.8954498,81.0178622,81.1402746,81.262687,81.4098072,81.5569274,81.7040476,81.8511678,81.998288,82.1601748,82.3220616,82.4839484,82.6458352,82.807722,83.0865958,83.3654696,83.6443434,..
Costa Rica,CRI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,87.6792644,87.8487932,88.018322,88.1373068,88.2562916,88.3752764,88.4942612,88.613246,88.7676436,88.9220412,89.0764388,89.2308364,89.385234,89.5576804,89.7301268,89.9025732,90.0750196,90.247466,90.3860216,90.5245772,90.6631328,..
Cote d'Ivoire,CIV,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,35.6409728,35.0081114,34.37525,35.1572136,35.9391772,36.7211408,37.5031044,38.285068,39.3524854,40.4199028,41.4873202,42.5547376,43.622155,44.4565442,45.2909334,46.1253226,46.9597118,47.794101,48.2634676,48.7328342,49.2022008,..
