Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
American Samoa,ASM,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.2379,..,2.4572,2.5273,..,2.5688,2.6003,2.9,3.3333,3.1324,3.2319,3.0123,3.0109,..,3.1479,..,..,..,..,..,3.3333,..,..,..,..,..,..
Andorra,AND,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5178,..,..,..,..,..,..,..
Andorra,AND,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.457,..,2.7061,2.9173,3.1677,3.318,3.1798,3.1286,2.9372,2.9096,3.3714,3.1975,3.3857,..,3.6805,..,..,..,..,..,4.0128,..,..,..,..,..,..
Angola,AGO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.067,..,..,..,..,0.076,..,..,..,..,0.116,..,..,..,..,..,..,..,..,..,..,..,..,..,0.059,..,..,..,..,..,0.042,..,..,..,..,..,..,0.0592,..,..,..,..,..,..,0.0621,..,..,..,..,0.1313,..,..,..,..,..,..,..,0.2146,..,..,..,..
Angola,AGO,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9163,..,..,..,..,..,..,0.9854,..,..,..,..,1.3144,..,..,..,0.0012,..,..,..,..,0.4075,..,..,..
Antigua and Barbuda,ATG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.294,..,..,..,..,..,..,..,..,..,0.349,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.76,0.919,..,3.03,..,0.76,1.141,..,..,0.1606,..,..,..,..,..,..,..,1.7143,0.5269,..,..,..,..,..,..,..,..,2.7673,..,..,..,..
Antigua and Barbuda,ATG,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1191,..,..,..,..,..,..,..,3.2976,..,..,..,..,..,4.6011,4.6868,4.5085,4.4868,4.4969,4.5171,..,..,..
Argentina,ARG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.351,..,..,..,..,1.667,..,..,..,..,1.892,..,..,..,..,1.869,..,..,..,..,..,..,..,..,2.683,2.705,2.984,..,3.032,..,2.68,..,2.6484,..,..,..,..,..,3.0169,..,..,3.2481,..,..,3.1857,..,..,..,..,..,..,..,..,3.9385,..,3.99,4.0013,3.9901,..,..,..,..
Argentina,ARG,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.0579,..,2.151,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5821,2.5996,..,..,..,..
Armenia,ARM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.747,0.7386,0.7415,0.7187,0.6956,0.686,0.6625,0.6533,0.673,0.6928,2.7007,2.6187,2.5633,2.4563,2.4604,2.5643,2.5897,2.6724,2.7432,2.7679,2.8419,2.8677,2.8968,2.9031,2.8928,2.9143,..,4.4023,..,..,..,..
Armenia,ARM,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4198,..,..,..,..,..,..
Armenia,ARM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.9089,5.4519,5.1295,4.9382,4.8609,4.9884,5.1117,5.1419,5.1981,5.1799,5.2396,5.2988,5.2888,5.2009,5.1552,4.9535,4.5213,4.8516,4.3683,..,..,..
Aruba,ABW,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,1.1,..,..,..,..,1.2,..,..,..,..,1.2,..,..,..,..,1.5,..,..,..,..,1.8,..,..,1.8,1.9,2,2.1,2.1,2.1,2.2,2.3,2.4,2.4,2.4,2.4,2.5313,..,..,..,2.4944,2.5732,2.5717,2.6406,2.7146,2.7794,2.8338,2.9954,3.0056,3.1085,3.3429,3.2878,3.2858,3.353,3.4314,3.4886,3.5672,3.6778,3.7595,..,..,..
Australia,AUS,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28907,10156,..,..,..,..,..
Australia,AUS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.0871,10.5956,9.9917,9.9864,10.2374,9.7628,..,10.1586,10.2627,10.7496,10.4017,10.8124,10.1433,11.9398,12.1107,12.2016,12.4053,14.5413,12.8134,13.2416,..,..
Austria,AUT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.2,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.5,1.5,1.6,..,..,..,..,..,..,..,..,..,..,2.9909,3.0813,3.2174,3.3018,3.4028,3.4932,3.5622,3.6383,3.7642,3.7613,3.8492,3.9616,4.0337,4.1173,4.2095,4.3355,4.4684,4.5528,4.6169,4.706,4.8016,4.8398,4.8859,4.9744,5.0359,5.1035,5.1234,5.1697,5.2114,..,..,..
Austria,AUT,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13795,..,..,..,..,..,..,..
Austria,AUT,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.0247,4.1562,4.351,4.6025,4.9151,5.1019,5.2092,5.3303,5.4156,5.5684,5.6942,5.7417,5.843,5.8487,6.0964,6.1789,6.342,6.4122,6.5626,6.6734,6.7211,6.8065,6.8288,6.874,6.9807,7.0138,7.0183,7.0899,7.0891,..,..,..
Azerbaijan,AZE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.362,..,..,..,..,3.799,3.877,3.906,3.964,3.99,3.7959,3.8232,3.7711,3.8021,3.7507,3.7576,3.7171,3.643,3.5641,3.5367,3.5743,3.548,3.5618,3.5505,3.5568,3.5819,3.5649,3.7124,3.6844,3.6751,3.6629,3.4376,3.4901,3.4558,3.446,..,..,..,..,..,..,..
Azerbaijan,AZE,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1842,..,..,..,..,..,..
Azerbaijan,AZE,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.177,11.2828,10.8643,10.9107,10.5421,10.1528,9.866,9.4125,8.981,8.8796,8.6612,8.5509,8.3524,8.2922,8.1916,8.2422,8.2576,8.2338,8.1608,8.1077,7.3513,6.9594,6.8002,7.263,6.4338,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.496,..,..,..,..,..,..,..,..,..,0.76,..,..,..,..,..,..,..,..,..,0.938,..,..,..,0.943,..,..,..,..,..,1.29,..,..,1.446,..,1.49,1.518,..,1.0736,..,..,..,..,..,..,..,..,..,2.7553,..,..,2.3081,..,..,..,..,..,1.9387,..,..,..,..
"Bahamas, The",BHS,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.5526,..,..,..,..,..,..,..,..,..,4.0471,..,..,4.0545,..,..,..,..,..,..,4.5669,..,..,..
Bahrain,BHR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.45,..,..,..,..,..,..,..,..,..,0.429,..,..,..,..,..,..,..,..,..,1.087,..,..,..,..,1.219,..,..,..,..,..,1.315,..,..,..,..,..,1,..,..,1.0202,1.0636,1.0774,1.0479,0.9677,1.0436,1.0142,1.0155,0.9896,0.9695,0.9493,0.9451,0.957,0.9536,0.9573,0.9257,..,..,..,..,..,..
Bahrain,BHR,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3899,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9807,3.1049,2.8717,2.8252,..,2.6867,2.7181,..,2.5624,2.523,2.4595,2.4973,2.4802,2.5042,2.4923,2.4944,..,..,..,..,..,..
Bangladesh,BGD,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,0.123,..,..,..,..,0.119,..,..,..,..,..,..,..,..,..,0.12,..,..,..,..,0.154,0.144,..,..,..,0.177,0.188,..,..,..,0.201,..,0.2,..,..,..,0.2498,..,0.2714,0.2809,0.3084,0.3167,0.3293,0.342,0.3544,0.3635,0.3839,0.4001,0.4218,0.4887,0.4858,0.4974,0.5433,0.5809,0.6367,..,..
Bangladesh,BGD,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,161,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2754,..,0.2839,0.2841,0.1625,0.1623,0.1714,0.183,0.1932,0.2067,0.21,0.256,0.275,0.2639,0.3163,0.4123,0.3916,..,..
Barbados,BRB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.329,..,..,..,..,..,..,..,..,..,0.523,..,..,..,..,..,..,..,..,..,..,..,..,..,0.891,..,..,..,..,..,1.14,..,..,1.254,..,1.3459,..,..,..,..,1.3444,1.5413,..,..,..,1.7698,..,..,..,..,..,..,..,..,..,..,..,2.4878,..,..,..,..
Barbados,BRB,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.1128,..,..,..,..,5.8269,5.7982,..,..,..,4.7448,..,..,..,..,..,..,..,..,..,..,..,..,3.06,..,..,..
Belarus,BLR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9109,2.8961,2.9409,2.9571,3.0191,3.0496,3.1175,3.161,3.226,3.2903,3.2998,3.2801,3.2988,3.3184,3.302,3.3145,3.3795,3.5306,3.1477,3.2845,3.2498,4.7611,4.8352,4.8534,5.012,5.1905,..,..,..,..,..,..
Belarus,BLR,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8741,..,..,..,..,..,..,..
Belarus,BLR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.5223,7.1493,7.3861,7.753,7.4595,7.8804,7.9521,8.0398,9.423,9.6499,9.6648,9.7776,9.8952,9.7846,9.9291,10.0416,10.0877,10.1012,10.3691,10.5014,10.6145,10.6038,10.9154,10.8534,10.9823,11.0027,..,..,..,..,..,..
Belgium,BEL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.6,..,1.5,1.6,1.7,1.8,1.9,1.9,2,2.1,2.2,2.3,2.4,2.5,2.8,2.7,2.8,2.9,3,3.1,3.2,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.7,3.7,2.7929,2.8204,2.8397,2.8497,2.8454,2.8522,2.8521,2.8664,2.8855,2.9021,2.9078,2.9085,2.9219,2.9393,2.9585,2.9723,3.0138,3.0679,3.0709,3.1146,5.9556,..,..
Belgium,BEL,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20712,..,..,..,..,..,..,..,..
Belgium,BEL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.829,9.181,9.4046,9.5324,9.6536,9.7552,9.8818,10.0931,10.3901,10.626,10.9082,11.1914,11.808,..,..,..,..,..,..
Belize,BLZ,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.242,..,..,..,..,..,..,..,..,..,0.342,..,..,..,..,..,..,..,..,..,..,..,..,..,0.272,..,0.451,..,0.472,..,0.639,..,..,0.493,..,0.6,0.548,..,..,..,1.015,..,..,..,..,..,..,..,..,0.7658,..,..,1.145,..,0.5659,..,..,1.1229,1.078,..,..,..
Belize,BLZ,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1964,..,..,..,..,..,..,..
Belize,BLZ,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2252,..,..,..,..,..,..,..,..,1.8112,..,..,1.1036,1.9555,2.0232,2.0948,2.1444,2.3922,2.3414,..,..,..
Benin,BEN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.04,..,..,..,..,0.03,..,..,..,..,0.034,..,..,..,..,..,..,..,..,..,0.059,0.059,..,0.075,..,0.073,..,..,..,0.071,0.051,0.042,0.055,0.057,0.061,0.058,..,..,..,..,..,..,..,..,0.0401,..,..,..,0.0623,..,0.0558,0.0577,..,..,..,..,0.0481,..,0.0791,0.0647,..,..
Benin,BEN,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.747,..,..,..,0.8197,..,0.452,0.4247,0.6802,0.582,..,..,0.7596,..,0.3888,0.3029,..,..
Bermuda,BMU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,1.766,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
