Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
American Samoa,ASM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,64.8781047,64.87290882,64.86771294,64.86251706,64.85732118,64.8521253,64.84692942,64.84173354,64.83653766,63.68227012,62.52818676,61.37428758,60.22057259,59.06704178,57.91369515,56.76053271,55.60755445,54.45476038,54.45476038,54.45476038,54.45476038,..
American Samoa,ASM,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,0.728037629,0.728037629,0.728037629,0.728037629,0.728037629,0.725018815,0.722,0.718981185,0.715962371,0.712943556,0.709924742,0.706905927,0.703887113,0.700868298,0.700868298,0.700868298,0.700868298,..
Andorra,AND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100.0000007,99.99999929,100.000002,99.99999479,100.0000044,99.99999637,100.0000012,99.99999654,100.0000034,100.0000011,100.0000023,99.99999772,100.0000035,99.99999528,100.0000012,99.99999755,99.99999506,99.99999876,100.0000012,100.0000037,100.0000037,..
Andorra,AND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100.0000007,99.99999929,100.000002,99.99999479,100.0000044,99.99999637,100.0000012,99.99999654,100.0000034,100.0000011,100.0000023,99.99999772,100.0000035,99.99999528,100.0000012,99.99999755,99.99999506,99.99999876,100.0000012,100.0000037,100.0000037,..
Andorra,AND,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Angola,AGO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,41.14430792,42.25467641,43.37679859,44.3638732,45.35133457,46.33601912,47.15022864,47.96147053,48.77040378,49.57516542,50.37684093,51.17483374,51.9685411,52.75734684,53.5415069,54.31692835,55.08427644,55.84290632,56.59174872,56.88303903,57.16773762,..
Angola,AGO,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,27.55752287,28.98922337,30.42246748,31.85606084,33.29039067,34.72263851,35.99128127,37.25930604,38.52751059,39.79427161,41.06079267,42.32666372,43.59147171,44.85479322,46.11702927,47.37448057,48.62794482,49.87698012,51.12074396,51.39362406,51.66032915,..
Angola,AGO,People practicing open defecation (% of population),SH.STA.ODFC.ZS,42.86651576,41.41483035,39.9543904,38.48664423,37.01114547,35.53136957,34.24672633,32.95844872,31.66557533,30.37016137,29.0707389,27.76785432,26.46206917,25.15396967,23.84308961,22.53427135,21.22659649,19.92073512,18.67839043,18.31929539,17.9683211,..
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.25376517,98.1372591,98.02075303,97.90424697,97.7877409,97.67123483,97.55472876,97.43822269,97.32171662,97.20521055,97.08870448,96.97219841,96.85569235,96.73918628,96.73918628,96.73918628,96.73918628,96.73918628,..,..,..,..
Antigua and Barbuda,ATG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,82.40930841,82.80122949,83.19315056,83.58507164,83.97699271,84.36891379,84.76083486,85.15275594,85.54467701,85.93659809,86.32851916,86.72044024,87.11236131,87.50428238,87.50428238,87.50428238,87.50428238,87.50428238,..,..,..,..
Antigua and Barbuda,ATG,People practicing open defecation (% of population),SH.STA.ODFC.ZS,1.345445497,1.262267298,1.179089099,1.095910901,1.012732702,0.929554503,0.846376304,0.763198106,0.680019907,0.596841708,0.513663509,0.430485311,0.347307112,0.264128913,0.264128913,0.264128913,0.264128913,0.264128913,..,..,..,..
Argentina,ARG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.29467974,96.53175832,96.76268593,96.98789954,97.20809699,97.42319597,97.63347995,97.83887029,98.03963014,98.23571573,98.42725533,98.61329285,98.79495003,98.85206691,98.90931952,98.96658815,99.0238575,..,..,..,..,..
Argentina,ARG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,87.22025186,87.75030642,88.27940072,88.80778679,89.33608423,89.86410386,90.3920797,90.91980455,91.44751476,91.97501431,92.50233092,93.02688168,93.55005363,94.01399452,94.48011382,94.9480284,95.41770247,..,..,..,..,..
Argentina,ARG,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,1.976227394,1.925728699,1.875211469,1.824743276,1.774327746,1.724886697,1.675980846,1.627158149,1.578222119,..,..,..,..,..,..,..
Armenia,ARM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,95.22086305,95.49284638,95.78067376,96.07533883,96.3722248,96.67127128,96.97262891,97.27617604,97.58203679,97.89011617,98.2004766,98.51312626,98.82807295,99.14571586,99.44055835,99.5525667,99.56094081,99.93512819,99.95192387,99.96873221,99.97118069,..
Armenia,ARM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,86.96026882,87.32608759,87.71233023,88.10679716,88.50186436,88.89737158,89.29363509,89.69033544,90.08779116,90.48568099,90.88416297,91.28323684,91.68290056,92.08718991,92.49619669,92.9101863,93.24201,93.46288654,93.68810568,93.85240532,93.93674174,..
Armenia,ARM,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.075707442,0.075540822,0.075452466,0.075393764,0.069702155,0.064025825,0.058365731,0.052721077,0.047092496,0.041479516,0.035882412,0.030301184,0.024735834,0.019181538,0.013632583,0.011358461,0.011156539,0.01094746,0.010731335,0.010710951,0.010683577,..
Aruba,ABW,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,94.48880636,94.77049111,95.05217586,95.33386061,95.61554536,95.89723012,96.17891487,96.46059962,96.74228437,97.02396912,97.30565388,97.58733863,97.86902338,97.86902338,97.86902338,97.86902338,97.86902338,..,..,..,..,..
Aruba,ABW,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,98.32020997,98.25548257,98.19075516,98.12602776,98.06130035,97.99657295,97.93184555,97.86711814,97.80239074,97.73766333,97.67293593,97.60820852,97.54348112,97.54348112,97.54348112,97.54348112,97.54348112,..,..,..,..,..
Aruba,ABW,People practicing open defecation (% of population),SH.STA.ODFC.ZS,1.049868766,1.085143286,1.120417806,1.155692325,1.190966845,1.226241364,1.261515884,1.296790404,1.332064923,1.367339443,1.402613962,1.437888482,1.473163002,1.473163002,1.473163002,1.473163002,1.473163002,..,..,..,..,..
Australia,AUS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.71229832,99.71124501,99.71219332,99.73436091,99.75634373,99.77814769,99.79977738,99.82125589,99.84255603,99.86367093,99.88315015,99.89196863,99.90076728,99.90958842,99.9614791,99.97000567,99.96997302,99.9699336,99.96989482,99.96985563,99.96981182,..
Australia,AUS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,..
Australia,AUS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Austria,AUT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100.000003,100.000003,100.000003,99.99999704,100.0000029,99.99999706,100,100,100.0000029,100.0000029,100.0000029,100.0000029,100.0000028,100,100,99.99999723,100,99.99999727,100,..
Austria,AUT,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.9999795,99.99998905,100.0000017,99.99838136,99.99653597,99.99470228,99.99289805,99.99109996,99.98932845,99.98757174,99.98583593,99.98411501,99.98231409,99.98045764,99.97858897,99.97670597,99.97481352,99.97290685,99.97281495,99.97271057,99.97260464,..
Austria,AUT,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Azerbaijan,AZE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,73.58852302,74.79172646,76.00272351,77.22206132,78.44924315,79.68380637,80.9259308,82.17575175,83.43255097,84.69646851,85.97105431,87.25520642,88.5480703,89.84894863,91.15671941,92.42031398,93.18356464,93.94159758,94.69388812,95.41371728,96.04337613,..
Azerbaijan,AZE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,62.27634358,64.1750776,66.06597871,67.94942508,69.82522497,72.27812706,74.74571466,77.22815533,79.72526629,82.23721972,84.76531532,87.30902811,89.86794324,92.44169837,94.34201958,96.11961748,96.12181161,96.12411298,96.12652151,96.12903013,..,..
Azerbaijan,AZE,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.169155947,0.169570314,0.17001871,0.17049835,0.171010686,0.171556795,0.172135426,0.172745627,0.173389375,0.174065643,0.174763175,0.17548651,0.176239295,0.177024732,0.177847106,0.088274497,0.087676074,0.087048404,0.086391507,0.085707314,..,..
"Bahamas, The",BHS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.24549561,98.28825994,98.33102426,98.37378859,98.41655291,98.45931724,98.50208157,98.54484589,98.58761022,98.63037454,98.67313887,98.71590319,98.75866752,98.80143185,98.84419617,98.8869605,98.8869605,98.8869605,98.8869605,98.8869605,..,..
"Bahamas, The",BHS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,87.60182734,88.11921007,88.6379844,89.15815034,89.67970787,90.20265699,90.72699772,91.25273005,91.77985398,92.3083695,92.83827663,93.36957535,93.90226567,94.24503789,94.58781011,94.93058233,94.93058233,94.93058233,94.93058233,94.93058233,..,..
"Bahamas, The",BHS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,1.136466193,1.075581496,1.0146968,0.953812103,0.892927406,0.832042709,0.771158012,0.710273315,0.649388618,0.588503921,0.527619224,0.466734528,0.405849831,0.344965134,0.284080437,0.22319574,0.22319574,0.22319574,0.22319574,0.22319574,..,..
Bahrain,BHR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.91008053,99.91751872,99.92495691,99.9323951,99.93983329,99.94727148,99.95470968,99.96214787,99.96958606,99.97702425,99.98446244,99.99190064,99.99933883,100,100,100,100,100,100,100,100,..
Bahrain,BHR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.92767819,99.9336607,99.9396432,99.9456257,99.9516082,99.95759071,99.96357321,99.96955571,99.97553821,99.98152071,99.98750322,99.99348572,99.99946822,100,100,100,100,100,100,100,100,..
Bahrain,BHR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Bangladesh,BGD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,94.73628029,94.90442754,95.07781496,95.24974068,95.42010696,95.59186057,95.76021655,95.92502197,96.0861324,96.24343833,96.39688709,96.54632933,96.69158904,96.83255493,96.96925348,97.10160247,97.22961308,97.35325339,97.47252486,97.58742193,97.69796025,..
Bangladesh,BGD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,23.68160246,25.15466671,26.6531302,28.14527279,29.6306337,31.19445716,32.75983902,34.32547217,35.89006951,37.45237978,39.0115438,40.56613749,42.1145323,43.65543619,45.18826042,46.71185422,48.22553857,49.72841199,51.21970677,52.69870337,54.16469553,..
Bangladesh,BGD,People practicing open defecation (% of population),SH.STA.ODFC.ZS,16.77013429,15.77866165,14.77443294,13.77956095,12.79449404,11.81975742,10.85529088,9.901515171,8.958818692,8.027558194,7.107841592,6.200095368,5.30484137,4.422388071,3.552648541,2.695839017,1.851918354,1.020961285,0.220962759,0,0,..
Barbados,BRB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.32442346,98.33442488,98.3444263,98.35442772,98.36442913,98.37443055,98.38443197,98.39443339,98.40443481,98.41443623,98.42443765,98.43443907,98.44444049,98.4544419,98.46444332,98.47444474,98.48444616,98.49444758,98.504449,98.51445042,98.51445042,..
Barbados,BRB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,88.85349022,89.35361906,89.85374789,90.35387673,90.85400556,91.3541344,91.85426323,92.35439207,92.85452091,93.35464974,93.85477858,94.35490741,94.85503625,95.35516509,95.85529392,96.35542276,96.85555159,97.2793785,97.2834998,98.09246231,98.09246231,..
Barbados,BRB,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.702272727,0.711363636,0.720454545,0.729545455,0.738636364,0.747727273,0.756818182,0.765909091,0.775,0.784090909,0.793181818,0.802272727,0.811363636,0.820454545,0.829545455,0.829545455,0.829545455,0.828895303,0.82469386,..,..,..
Belarus,BLR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.27228634,99.27585121,99.27938665,99.28288538,99.06604793,98.81829548,98.56788355,98.31485789,98.0592468,97.80112807,97.53976199,97.27530465,97.00804146,96.73802951,96.46534969,96.47706709,96.48867563,96.50017049,96.51168256,96.52321031,96.53472608,..
Belarus,BLR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,91.59278501,91.56437598,91.53620147,91.50831956,92.04633542,92.59111596,93.14254929,93.7005418,94.26496502,94.83580967,95.41223121,95.99550979,96.5859193,97.18332092,97.78755989,97.80713149,97.82667485,97.84621604,97.8656717,97.88502524,97.90431818,..
Belarus,BLR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Belgium,BEL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100.0000036,99.99999586,99.99999971,100.0000012,100.0000032,100.0000006,100.0000006,99.99999572,99.99999802,100.0000017,99.99999861,100.0000029,99.99999711,99.9999974,99.99999728,99.9999977,100.0000013,99.9999984,99.99999814,99.99999974,99.99999645,..
Belgium,BEL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.48413028,99.48435818,99.48459754,99.48483453,99.48507207,99.48530496,99.48554043,99.48577107,99.48600881,99.48610716,99.48611012,99.48612019,99.48611998,99.48612561,99.48613062,99.48613596,99.4861443,99.4861459,99.48614999,99.48615574,99.48615647,..
Belgium,BEL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Belize,BLZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,87.43149032,88.08195837,88.73250003,89.38311302,90.03379706,90.68455258,91.33537913,91.98627666,92.6372453,93.28828551,93.93747934,94.5876035,95.23855612,95.8901848,96.54229818,97.17559498,97.58453956,97.99257978,98.39929451,98.40054945,98.40195463,..
Belize,BLZ,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,82.43798885,82.76326435,83.08856932,83.41390156,83.73926084,84.05505264,84.37042619,84.68537986,84.99991216,85.31402216,85.62770732,85.94223553,86.25785653,86.57475779,86.89304318,87.21298382,87.53477608,87.85852351,88.18441736,88.19850332,88.21427557,..
Belize,BLZ,People practicing open defecation (% of population),SH.STA.ODFC.ZS,4.468299991,4.252535606,4.036655094,3.820657978,3.60454448,3.388314281,3.171967715,2.955504801,2.73892544,2.522229361,2.305417005,2.088128462,1.870521068,1.652779501,1.435099804,1.217649189,1.00061264,0.784175779,0.568513304,0.568915257,0.56936533,..
Benin,BEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,62.21775574,62.385879,62.56639848,62.76878216,62.96612496,63.15796463,63.34453519,63.52604541,63.70227689,63.87282084,64.03810265,64.19812277,64.35288158,64.50201104,64.64679742,64.7868223,64.92204449,65.05242508,65.17792394,65.29850262,65.41412299,..
Benin,BEN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,9.197648658,9.499141213,9.818465046,10.16369102,10.51544962,10.87332224,11.23741895,11.60785016,11.98437172,12.36655358,12.75468511,13.14869727,13.5485202,13.9537179,14.36549922,14.78343215,15.20744644,15.63747225,16.07343638,16.51526543,16.96288434,..
Benin,BEN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,67.49871343,66.74115385,65.95322212,65.11419981,64.27943942,63.44993965,62.62524887,61.80493907,60.98952147,60.17993326,59.37528178,58.57560055,57.78092365,56.99214409,56.20629605,55.42433382,54.64634473,53.87241195,53.10262299,52.3370626,51.57581613,..
Bermuda,BMU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.99414291,99.98655933,99.97897576,99.97139218,99.96380861,99.95622504,99.94864146,99.94105789,99.93347431,99.92589074,99.91830717,99.91072359,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,..
Bermuda,BMU,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.99414291,99.98655933,99.97897576,99.97139218,99.96380861,99.95622504,99.94864146,99.94105789,99.93347431,99.92589074,99.91830717,99.91072359,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,99.90314002,..
Bermuda,BMU,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Bhutan,BTN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,83.31298468,84.42064006,85.41467036,86.38870983,87.34229888,88.26939587,89.13068645,89.97601857,90.80524271,91.61796833,92.41428403,93.19407169,93.95638485,94.70140917,95.42943736,96.22142259,96.83756512,97.23322488,97.25944181,97.28612149,97.31322263,..
Bhutan,BTN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,46.99951716,47.35472836,49.23632532,51.08531572,52.90040429,54.66802523,56.30106347,57.90827878,59.48910521,61.06048814,62.60523955,64.12298762,65.61133964,67.07045177,68.50071447,69.90266867,71.27678484,72.62359917,73.94374505,75.23785494,76.50655402,..
Bhutan,BTN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,9.881317393,9.801808375,9.187421077,8.579766852,7.979114097,7.388524299,6.827970485,6.272804232,5.723144183,5.179238436,4.641091145,4.10880891,3.582970174,3.063558442,2.550502604,2.043696122,1.543048053,1.048451385,0.559776079,0.137019016,0,..
Bolivia,BOL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,79.98631039,80.77731881,81.54188419,82.2924509,83.03298988,83.76284924,84.48315277,85.1929341,85.89324953,86.58319782,87.26318343,87.93356681,88.59412659,89.23058742,89.85011389,90.46214101,91.06696927,91.66415923,92.25507792,92.82597527,93.39007163,..
Bolivia,BOL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,34.85301548,35.99628542,37.12270953,38.24250317,39.35902795,40.4716573,41.5813814,43.17945511,44.80062579,46.44376636,48.10902933,49.7965629,51.50589073,53.21966433,54.94452469,56.69117865,58.45982722,60.24970578,62.06257966,63.89830649,65.75642485,..
Bolivia,BOL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,33.19122416,31.91312964,30.66237324,29.42432434,28.19422527,26.97290818,25.75898878,24.55371554,23.35574551,22.1662899,20.98484884,19.81096601,18.64497617,17.50734346,16.38894504,15.27655332,14.16976598,13.06926127,11.97291782,10.88080086,9.793308479,..
Bosnia and Herzegovina,BIH,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,97.26970297,97.22155563,97.17080798,97.11741401,97.06139335,97.00270983,96.9413779,96.87739484,96.81075209,96.7414515,96.66949483,96.59486682,96.45003046,96.35200233,96.16812794,96.15984418,96.15126178,96.14235606,96.13317676,96.12369889,96.11389762,..
Bosnia and Herzegovina,BIH,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,95.07844643,95.08796411,95.09814149,95.10886091,95.12024679,95.13579027,95.15163077,95.1678957,95.18445987,95.201323,95.21848567,95.2360131,95.25390719,95.2720359,95.29053237,95.31293676,95.33614883,95.36023537,95.38506184,..,..,..
Bosnia and Herzegovina,BIH,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.661041375,0.596056429,0.531377484,0.467014532,0.402961585,0.339229131,0.275813678,0.212712233,0.149929785,0.087466338,0.025321888,0,0,0,0,0,0,0,0,..,..,..
Botswana,BWA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,75.19896513,75.54351833,75.75011146,75.93520413,76.11861487,76.29914683,77.40119239,78.88605385,80.32351749,81.71011454,83.04816923,84.33697326,85.42283413,86.45559051,87.46342477,88.44628953,89.40444271,90.33771316,91.24445539,92.08256589,92.21356307,..
Botswana,BWA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,51.91611347,53.33123746,54.63513664,55.9306239,57.23544193,58.54846542,59.87078303,61.60233718,63.34245348,65.0869032,66.83740562,68.59231847,70.14985721,71.68014195,73.21769775,74.76206984,76.01731234,77.26922442,78.5138996,79.75168982,80.02624315,..
Botswana,BWA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,21.71463523,21.05213451,20.52247697,20.01521091,19.51171614,19.01308844,18.51821018,17.64620884,16.7909858,15.95621036,15.13988449,14.3431417,13.74245092,13.18191665,12.63060457,12.08874163,11.55621205,11.03353763,10.5236798,10.02607514,9.81037702,..
Brazil,BRA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,93.47152821,93.8143374,94.14248522,94.46352265,94.77735867,95.08413702,95.38418309,95.67762486,95.96456826,96.24479886,96.51879691,96.78798047,97.05098,97.30767638,97.55858195,97.80356759,97.95583878,98.45095466,98.67949474,98.93554441,99.32085299,..
Brazil,BRA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,73.12880132,74.03790294,74.92797969,75.81263724,76.691538,77.56479232,78.43290643,79.29597638,80.1540827,81.00652682,81.85420444,82.70058102,83.54222598,84.37851825,85.21064211,86.03796198,86.86024254,87.67795802,88.49054496,89.29879625,90.07847103,..
Brazil,BRA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,8.910025809,8.367749547,7.845655495,7.334105828,6.83318915,6.342684651,5.862148476,5.391408152,4.930287589,4.478986499,4.03690021,3.602450642,3.17713097,2.761021379,2.353523133,1.954703743,1.564429024,1.182369726,0.8084186,0.521852723,0.30412818,..
British Virgin Islands,VGB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,95.30273973,95.68287671,96.0630137,96.44315068,96.82328767,97.20342466,97.58356164,97.96369863,98.34383562,98.7239726,99.10410959,99.48424658,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,99.86438356,..
British Virgin Islands,VGB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,96.7851984,96.79126349,96.79732858,96.80339367,96.80945876,96.81552385,96.82158894,96.82765403,96.83371912,96.83978421,96.8458493,96.85191439,96.85797948,96.85797948,96.85797948,96.85797948,96.85797948,..,..,..,..,..
British Virgin Islands,VGB,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.991792346,0.9,0.808207654,0.716415307,0.624622961,0.532830615,0.441038268,0.349245922,0.257453575,0.165661229,0.073868883,0,0,0,0,0,0,..,..,..,..,..
Brunei Darussalam,BRN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.90000165,99.90000165,99.90000165,99.90000165,99.90000165,99.90000385,99.90000604,99.49335401,99.49550998,99.49764798,99.49976796,99.50186192,99.50393221,99.50597825,99.50799572,99.50997616,99.90002801,99.90003021,99.90003241,99.9000346,99.9000368,..
Brunei Darussalam,BRN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,96.34904195,96.34904195,96.34904195,96.34904195,96.34904195,96.34904195,96.34904195,96.34904195,96.34904195,..,..,..,..,..,..
Brunei Darussalam,BRN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,..,..,..,..,..,..
