Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Belarus,BLR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,68.22529373,94.10031262,107.92632087,106.32963725,118.29482842,155.5387957,181.41147678,216.94592059,260.52752713,268.48958841,275.5669489,294.92833755,322.02672219,400.42539336,380.63772039,427.10126952,301.81887973,322.9063335,313.55913349,353.34665862
Belgium,BEL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,566.97862269,580.31314924,663.37661819,747.92224613,761.52377186,786.53120428,831.54313582,881.76761049,897.78973166,940.45155428,983.03966489,1020.1756211,1044.62183063,1103.78307672,1129.70123042,1164.84280121,1194.21580921,1236.16868338,1317.09281834,1357.82736808
Belize,BLZ,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,101.79152778,111.53986821,116.09039627,124.37015504,126.38750305,124.08050988,120.06053994,121.06964919,122.26837016,130.10018252,131.54073426,134.13070885,125.27566944,126.64486152,123.34625939,125.09715028,130.24755876,122.23796276,123.37073952,120.97660103
Benin,BEN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,31.25626871,32.50414408,33.29363556,34.21501843,34.75153241,34.02092572,35.42379866,35.56492838,33.67257257,34.27268296,35.48363551,36.23653365,35.73925401,36.49197487,37.66843493,38.2977403,39.88354278,39.41461051,40.8253919,43.46327264
Bhutan,BTN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,14.16678163,14.40547411,25.81270641,26.42174241,27.0963309,26.91630068,27.51348168,28.94813471,28.66086687,34.19259771,37.18635976,38.09325364,58.178376,61.09018049,64.89107809,70.33039904,75.12326501,50.88243347,53.01934104,84.12519272
Bolivia,BOL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,58.04267567,66.67204809,69.93528345,72.75476803,72.62149565,79.03444131,77.25224672,78.07486048,79.43058238,90.21155459,101.18403746,104.38221821,119.92785323,140.14880306,144.41371767,145.73369566,163.68843276,159.46810226,150.61733413,174.31849517
Botswana,BWA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,146.63366557,157.38039339,169.16185294,175.00177417,176.00984028,169.94700819,179.96132161,193.02095349,198.06741971,331.92808198,308.83797465,277.87083812,257.79839364,249.31188492,220.73671065,224.45741454,266.93227347,155.89327515,163.74821978,171.9948939
Brazil,BRA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,438.35273497,464.18714958,476.78257589,453.9175198,482.03957926,514.80226399,547.13249276,591.16462237,599.41740492,620.31392457,621.83207177,646.1365933,657.83988614,689.02826961,736.5705593,744.32897782,743.28289394,800.57205771,846.32261882,885.40822088
Brunei Darussalam,BRN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,296.95449619,324.14399877,325.91823244,357.77356829,352.89905983,304.08854663,247.62680705,222.81555823,168.18353756,197.22267864,151.09444815,132.55342238,144.58916054,149.62890784,114.25897007,74.25180174,71.43963359,74.93556308,72.51634656,79.57341458
Bulgaria,BGR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,151.0707336,206.13708804,223.30599156,236.88627256,256.08613245,285.56691251,328.36633479,347.55144253,400.74333735,431.1074583,473.64062112,511.5626018,603.86703237,515.10773647,563.53562122,597.51508787,669.14778607,724.5440121,732.63580915,734.17585372
Burkina Faso,BFA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,12.54431682,13.18544668,12.60521002,12.49644873,15.55146806,16.16660985,19.18093466,20.73740857,22.18189571,26.32559714,26.47948585,28.33378377,28.81671134,38.86555256,37.1145995,41.28982123,41.12481301,47.91764808,45.51046992,51.88633489
Burundi,BDI,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,24.60176679,18.46290111,21.76787128,20.71401451,19.66059153,22.59156354,29.01094417,32.84313293,31.58235512,29.09312161,29.52705057,26.66536684,23.52224434,24.33956895,28.13006552,28.45470148,26.49971252,26.20855401,25.49260063,25.31656399
Cabo Verde,CPV,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,35.78559635,36.41185621,38.65533227,39.31510937,42.53990486,47.20863032,52.40293296,52.86340567,51.95249237,55.12838479,78.22079964,73.81732328,80.96548554,82.60966272,85.14762129,86.79934795,96.01112455,104.68018412,109.85523283,101.26733853
Cambodia,KHM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,54.92349681,61.99603796,65.09997844,63.4688213,68.57417034,80.019801,76.48588393,52.73547978,104.10913898,117.92613477,111.2319149,140.774143,127.56739865,132.6166333,125.49279278,121.60991011,133.16885999,144.53120772,174.36997261,218.66481831
Cameroon,CMR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,68.12884894,64.1819333,66.44535589,69.6112261,71.82384869,75.225953,76.80628651,80.63093777,79.25642886,80.26254369,81.28268809,81.30383025,88.22694176,90.30713871,93.01800336,97.77726233,101.62682842,107.14235905,109.00799241,112.3137689
Canada,CAN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,659.59817889,711.99917432,760.2424609,786.45832911,831.46102686,887.24381661,1089.23321579,1134.70892585,1170.12033945,1238.71969082,1285.84596915,1283.26486653,1305.40314295,1341.5793626,1371.48248381,1395.58890664,1542.8714168,1573.18573349,1619.12359387,1646.94984413
Central African Republic,CAF,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,13.1264749,14.70855066,15.39580565,16.51610838,18.17417146,18.70494393,19.95333288,20.96438316,21.28733802,22.27816745,23.33162377,24.27387984,25.77465353,17.64542093,18.11510124,19.62901288,26.02230064,35.05071317,45.67557487,48.08986569
Chad,TCD,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,26.57381745,29.79522583,47.9928009,30.98930821,43.31128791,45.36294029,51.68402483,48.53817394,48.96615788,51.85728214,54.11254082,46.55574056,43.26466154,40.82175934,43.61925653,50.81008144,52.36148975,46.96928294,44.81073229,43.20025514
Chile,CHL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,431.53027031,453.81850071,468.93760349,490.94769978,493.47433981,509.42361668,557.4514046,604.08963423,628.03703786,618.89923776,650.7231473,727.90812497,786.16951862,874.50181603,929.74705713,979.64510917,1005.21635551,1100.70266644,1114.31037853,1189.84068231
China,CHN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,99.99651624,102.29585239,112.6310156,121.57389603,129.22916471,138.84913463,146.15472296,149.20256906,159.33764792,178.01756397,181.93194522,200.21806693,220.73888482,236.51204713,244.02874957,249.86225937,275.92410622,306.04260171,341.77443498,387.46275901
Colombia,COL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,95.10381379,100.37955332,91.40272006,86.98582094,113.16839337,136.16013551,154.17362229,181.54882282,210.84460661,207.17979922,208.20315629,205.24775708,237.69567287,266.53267455,280.17722711,288.21685377,308.63631085,315.12220363,321.7745744,338.59469914
"Congo, Dem. Rep.",COD,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,4.87474162,9.55849334,9.41311819,13.07796024,16.76256256,16.66511683,17.88179003,17.58668277,16.78845155,14.31577333,10.99338098,9.62520454,10.21759952,12.32962789,15.53926396,15.83147063,18.57416069,20.95839627,18.38180535,18.42051823
"Congo, Rep.",COG,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,31.14596674,39.07106596,42.62089601,47.76131729,44.62730451,40.11842356,40.31778344,42.01300941,40.21227971,55.24341702,43.12187501,39.82600057,37.21508722,37.69801767,39.59545989,40.5136299,55.12187646,58.09132564,45.46393413,44.15990357
Costa Rica,CRI,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,175.4984132,175.58547812,189.88558279,204.77754943,208.56794455,235.30536171,251.54386102,277.26500574,296.59186451,276.10258074,283.65673466,326.5126474,326.24472806,333.85790473,356.53294253,354.06196455,373.56722538,380.63495896,422.33790646,449.34598473
Cote d'Ivoire,CIV,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,161.60336926,161.04206891,152.23634698,139.20659268,138.05118034,131.72868193,124.9842595,118.92353401,116.88901869,115.52640451,117.20371057,110.27199668,108.47455294,104.23498349,105.94890668,92.78848064,94.0853314,92.98853363,94.32813762,99.97974834
Croatia,HRV,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,121.50895206,148.90602354,164.57831175,160.75627424,192.66075835,158.6329238,186.45670039,195.78682289,259.41157669,280.58871987,265.45235738,290.75079272,285.28361703,212.22689207,235.37298311,262.51731161,291.54191111,309.447954,334.006459,399.92459943
Cuba,CUB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,88.9228566,119.55920492,137.83167589,153.85506378,146.6619083,158.7469625,184.20101692,180.28309503,174.53905706,177.57193022,187.45455422,234.77816517,247.93424335,273.509994,260.87490439,306.00890834,256.4804776,263.920086,277.32431332,275.17464661
Cyprus,CYP,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,663.4775912,708.39131096,732.0539228,763.05881694,820.80733626,881.76910302,935.18409295,1001.1802364,1229.48704773,1265.19492914,1177.71529113,1124.18649271,1111.32831584,1119.68286655,1171.63011115,1216.62282209,1367.65459225,1463.1420677,1620.77131799,1306.29556026
Czechia,CZE,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,104.36512731,129.53587722,134.41091248,159.42638901,164.69625555,207.23679939,213.80904419,255.77666173,337.89100573,345.30477956,324.06386965,327.89961181,336.12295228,394.85537261,430.89681577,433.75294252,465.42589514,507.91723728,553.29215677,643.30479339
Denmark,DNK,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,393.21960971,413.6112028,432.42495908,441.65902729,488.30478687,505.40512374,552.39794236,593.43303877,629.44271064,670.97365895,718.53983599,740.05788971,736.54872043,749.53962076,772.58685776,796.69435772,840.22845825,890.38606994,934.82595512,1005.20481621
Djibouti,DJI,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,36.82495948,38.16930448,39.26785572,38.8443793,37.73538721,38.70878159,40.21924224,39.87954812,35.08387682,34.05519715,32.45242554,32.95004885,31.65351632,29.98026347,30.46266385,30.80702552,31.60616192,33.55087247,37.47134236,26.63675525
Dominican Republic,DOM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,204.7250437,207.96671811,217.93322363,219.16458395,224.58243908,236.88902211,232.00520136,247.5839911,264.71925499,285.87632199,345.72199697,345.80898564,362.8282551,368.99426319,394.0187572,440.41585163,503.74714037,519.67944681,569.42208412,618.65135218
Ecuador,ECU,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,132.97063186,147.76718781,190.80656994,243.71439218,268.20486334,294.66596982,307.97747609,271.09501406,287.87010024,290.29547752,288.98468463,334.97741083,341.43345603,330.74853711,304.08377651,349.69165502,314.43755839,333.88550878,346.5951035,356.28725026
"Egypt, Arab Rep.",EGY,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,194.36981517,224.67313916,233.15872224,233.90121022,225.55066685,242.03997098,241.68722103,240.55890472,266.14824893,266.31346636,276.2364583,291.0193795,370.5223716,389.41051063,378.29655652,421.17605272,408.98152348,426.33061348,406.72205413,414.29338207
El Salvador,SLV,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,216.81408629,218.48094387,216.07720128,210.62259575,208.93649959,205.23907249,163.58353873,176.88650181,181.07970546,188.62981963,186.54463318,182.93580336,181.65374535,175.51341178,186.24933935,195.14903967,206.13049466,220.2065539,225.01079287,235.61926757
Equatorial Guinea,GNQ,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,149.88130217,254.93635784,337.75772912,415.46564144,424.8075906,347.1282651,347.85687927,400.07656855,570.43294846,429.51530122,423.83703581,370.72916517,261.74890049,495.79260393,577.60466018,558.90193313,493.56662603,520.19707659,495.08310034,472.77559008
Estonia,EST,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,117.38942455,108.16466253,130.57344636,150.88546694,188.59032706,214.05158172,225.87393145,269.19695635,304.30827565,301.20439807,327.88448082,336.49191656,355.38353207,404.09426783,431.9970031,456.67537952,495.6668733,593.32112105,641.72378118,668.92931406
Eswatini,SWZ,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,94.81982228,105.65794404,113.58272241,123.64020594,136.50439023,145.6940919,157.44173724,166.52477577,165.08324679,161.77405382,168.50680909,172.8125277,164.17489303,165.34788815,162.92876117,159.09495436,152.15151923,149.72779821,139.83945106,141.31941128
Ethiopia,ETH,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,8.95748784,9.87443551,10.57806533,9.71524045,9.77553543,9.36346614,13.48737869,15.84897044,15.36108539,20.23113711,27.14893004,27.3563843,26.75258079,26.01878977,35.929244,35.79212821,37.04655306,27.71723172,28.94026827,32.44320861
Fiji,FJI,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,33.13700081,35.51132571,35.6741683,38.12476811,45.42669332,43.80021199,58.74492735,68.34737303,64.78522963,91.36822891,87.26664724,98.42201655,108.36881185,120.77708561,132.23317761,141.68414786,136.7557714,134.57289387,145.46676737,149.41595167
Finland,FIN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,460.12369226,478.19576339,504.30489455,521.11982481,555.28428775,588.04191389,604.57013915,651.95958975,707.24861687,729.53982607,764.14896769,785.73506564,791.03927497,835.56631484,834.93441062,878.38245503,933.61750141,953.93767755,962.65717822,933.87282777
France,FRA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,686.38764491,731.65208492,776.58661116,781.29796183,812.67122704,860.77456212,973.38311123,1022.04349849,1088.7257892,1154.91007725,1198.93486748,1254.71273557,1272.05982546,1342.05268076,1370.28050648,1293.94312701,1226.16265045,1221.72639512,1256.40969462,1356.01125084
Gabon,GAB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,246.53684271,260.83829152,290.09141401,290.14503901,274.71710598,257.00171456,262.18690384,279.81303435,243.01962254,319.9777781,129.68849582,147.67758755,142.26705843,152.25416466,152.29853693,157.30378545,153.68763205,150.67253178,166.62945976,169.07549722
"Gambia, The",GMB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,36.23113548,31.90977186,34.3409177,29.63600441,17.27344802,18.65046977,20.21185475,21.4717341,22.88282572,23.36764576,23.65885352,23.68912996,22.914924,21.83219237,22.41030724,22.06852367,21.75374443,21.96869594,23.71937205,24.38182887
Georgia,GEO,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,174.77762918,179.63440671,213.17290466,255.72333932,282.92679174,321.5930517,335.34220753,379.04427744,412.65297763,465.38575544,475.83815795,488.08333163,559.5950991,564.00071146,589.61983031,514.13297521,583.23070097,538.8313768,580.29936205,569.08200902
Germany,DEU,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,586.77725916,615.12635846,659.33768815,701.97568934,765.51948404,797.10861915,859.11789045,903.94732049,956.40434524,1006.59415432,1050.88055061,1128.15202434,1156.99755756,1168.13171454,1193.52536374,1233.84041363,1294.14837035,1343.01665598,1458.11540385,1500.96946514
Ghana,GHA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,42.74778361,44.82317755,48.44782957,47.02373162,46.11248035,51.79609156,56.1562872,58.48623311,62.20285387,63.92895264,58.11522408,87.31293222,87.06161454,104.49814793,110.10782286,94.57045459,82.68413369,90.78222477,91.92799044,93.68360937
Greece,GRC,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,544.21291882,617.61699222,737.26547654,810.44397457,853.09870154,859.33617287,905.25966641,902.67403853,945.66026452,906.16378134,833.23024922,803.69687438,802.87972404,825.17081383,876.06697291,891.60724911,1087.73008546,1109.67015806,1137.77387644,1251.40927751
Grenada,GRD,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,261.10018894,258.58575644,270.106952,270.5257776,245.62542239,282.06272193,300.60591052,350.98980945,369.37185872,345.60478296,358.1097801,376.49099044,382.83770111,396.44595524,347.36294036,381.70796992,399.74527622,447.49563236,464.97614707,514.6621485
Guatemala,GTM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,169.49789973,206.18884604,210.76703982,215.32053299,225.7781975,237.90291574,250.2548061,261.00407343,260.16911988,249.1550163,256.79391582,256.51387834,266.88240879,244.60981064,260.00776586,284.69076767,288.97381025,306.30678508,312.98837662,321.21698687
Guinea,GIN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,35.32820422,36.52986451,39.83428081,38.27986829,43.79289404,43.2956963,38.00877126,39.16463687,38.32927304,41.79225572,39.66603244,40.0702571,38.53676125,39.67995405,59.38313265,73.0818739,67.83556886,71.14900014,75.53211514,79.74210829
Guinea-Bissau,GNB,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,32.14911147,33.74286256,29.93722558,28.20793755,31.34773085,34.23928494,37.60307032,35.62316122,39.98312545,38.02914373,38.74661935,37.68746752,54.06864271,69.38234454,85.67006738,99.847686,103.68344233,105.23058808,105.23412116,127.3286293
Guyana,GUY,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,70.42529383,74.63175962,77.57699063,76.68152105,79.65520969,82.88672537,93.49213645,102.65614528,113.11502197,113.1392411,125.16611515,142.18519073,164.30329484,172.93370853,168.95942317,165.08785539,147.71238243,162.55613774,229.86248207,255.02022587
Haiti,HTI,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,38.74271586,37.26572621,36.65835157,38.1511756,37.29758913,38.18616536,38.88500103,40.89568702,41.44629597,42.05908691,43.74692451,46.74928163,47.71030576,48.5085545,46.51183709,56.00380707,58.63785203,63.8805867,69.68851024,69.60144487
Honduras,HND,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,79.57954522,88.17773744,93.50796719,102.27452483,112.29779455,126.63667872,144.02817067,157.14640348,178.17974086,157.2097436,165.1831407,171.22544563,187.99149685,187.941205,188.18965753,200.63877486,217.94291643,216.57993554,242.47146915,253.52019839
Hungary,HUN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,250.14030452,298.16347714,317.68028783,376.45208825,382.69930895,407.22607337,423.12579673,442.08691895,473.40377899,479.15255782,540.14582206,581.23170432,605.54022242,599.12906086,601.80448816,590.96670773,629.39147074,629.55926195,634.17047187,690.27432117
Iceland,ISL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,518.22118441,549.56274603,577.45028476,598.32634535,634.54148047,638.16985619,633.30150913,635.10876568,662.65249468,680.24512229,665.54252106,662.13307162,679.55922338,710.18306837,735.59266475,763.24866564,808.53477793,858.86863851,930.02610489,964.45852782
India,IND,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,65.94022371,75.41023674,78.35103836,80.4280263,86.61111345,89.18781583,92.71570381,97.94963717,98.91991678,101.80207435,102.93462921,102.49103368,115.01994582,145.35859346,143.19749587,144.71683877,148.40930245,120.65013249,135.10001016,140.05840749
Indonesia,IDN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,64.44880148,67.9667708,72.21592032,83.36067756,84.12913415,119.63269698,127.90737848,138.26349446,136.73568445,142.72902405,179.12356636,205.47383394,205.83919844,203.32791454,196.46027276,179.52644606,171.05506707,167.79619398,170.08223691,180.96198824
"Iran, Islamic Rep.",IRN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,310.92030042,339.7346721,329.09096201,386.94718178,429.27694382,467.41326088,453.94147171,492.15271717,543.44324685,677.15552295,787.35468918,789.01029725,689.86018497,557.9229142,511.05406729,492.75342381,592.74579876,593.00201065,631.24748924,438.2698364
Ireland,IRL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,403.75996403,452.99245918,497.83866254,543.8059778,595.15596389,661.20129431,747.70669381,767.73226047,839.434426,1004.41686392,1086.69761018,1349.71363169,1395.27466256,1454.45942699,1420.2871763,1421.23807194,1461.09908567,1508.55711081,1518.67986205,1527.88067476
Israel,ISR,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,620.04264134,675.56006707,648.37957579,638.25162036,678.03800221,713.93246484,679.32676874,756.23999118,742.73476287,757.90898516,753.64018184,797.22809532,842.86576036,886.44409269,909.76537321,930.5587688,1009.89620578,1039.45007918,1077.5915703,1102.21227302
Italy,ITA,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,560.92802094,550.85901449,566.81870103,565.33726715,574.71264997,566.56812168,609.21800394,626.8859423,678.6986567,673.57894768,676.93499289,738.33428254,774.99013283,779.62344155,788.87776954,834.59226892,891.24685366,949.90551701,1008.36940542,1042.70886823
Jamaica,JAM,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,155.31284458,178.31814344,131.21418435,151.234616,163.77754507,169.95334912,170.45539234,211.30423534,213.4657829,165.18470064,168.50092364,165.04500343,159.1606622,163.1223661,173.57347461,174.70074124,182.55585105,191.54527913,198.67909216,198.23258132
Japan,JPN,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,373.57336621,383.15840198,403.63592257,439.9159279,456.80515299,461.95170444,506.16723114,508.49723792,535.2761777,560.30309943,576.8655273,614.34657377,640.90258274,657.48995974,669.32878487,695.17584147,687.02570216,694.24177845,735.45967988,740.49631235
