Belize,74.718137,74.373566,75.224574,75.211351,75.47615,75.281078,76.795092,77.873981,78.699588,79.92774,80.675869,81.141991,81.832737,82.102676,82.327959,82.557952,82.83318,83.073664,83.313043,83.648442
Benin,57.681856,57.330058,56.474996,56.591034,56.199155,56.896179,57.37429,57.400617,57.842204,57.825737,58.396246,58.347617,58.299739,59.003558,58.970644,59.638969,59.611244,60.372548,60.534504,61.360071
Bhutan,64.167596,66.287021,67.39735,68.433698,69.396646,70.306307,71.369267,72.339375,73.22858,73.837219,74.759026,75.692186,76.499583,77.127733,77.734397,78.213458,78.642343,79.092037,79.667994,80.210823
Bolivia,66.48655,67.408164,68.307921,68.910645,69.164547,69.808714,70.49236,70.762645,71.603263,72.43321,72.890223,73.532813,73.780103,74.381868,74.453173,74.616751,75.260692,75.356707,75.3157,75.399509
Botswana,36.297452,35.340064,34.992939,35.262197,36.284995,37.998433,39.734237,43.248783,46.438323,49.912864,53.865123,56.260791,56.401355,60.47435,62.344914,64.499718,68.869987,72.079062,66.825838,67.976038
Brazil,79.857337,80.628386,80.930314,81.24158,81.931212,82.603856,82.973319,83.286515,83.661211,83.928845,84.377214,84.527448,84.899973,85.324582,85.837334,86.05488,86.435871,86.694925,87.025483,87.320993
Brunei Darussalam,83.066206,83.338369,83.568367,83.730528,83.855596,83.937554,83.996748,84.035459,84.061926,84.091018,84.111224,84.128021,84.127532,84.119015,84.139231,84.132643,84.155762,84.196093,84.255029,84.3614
Bulgaria,83.304842,83.964353,84.231334,84.722519,84.843557,84.807181,84.767893,85.222539,85.681308,85.907692,85.974668,86.199004,86.605587,87.123365,85.941617,86.276913,86.217184,86.228139,86.190437,86.769813
Burkina Faso,49.529627,49.673795,49.671516,50.282811,51.126234,52.368026,53.050847,53.888315,55.569148,56.163326,56.967501,58.088823,58.779068,58.854628,59.857143,60.649531,61.488809,61.776015,62.626894,62.682457
Burundi,42.275707,43.806274,45.574012,46.672097,48.165348,49.692475,50.750037,51.701861,53.744704,54.415462,54.929772,55.934377,57.077819,58.314381,59.408415,60.835326,61.151348,62.591085,62.860168,64.306989
Cabo Verde,76.513554,78.494032,79.987493,81.333046,82.688123,83.331513,83.262772,84.685077,83.650028,85.395989,85.895158,86.741173,86.209401,87.75685,88.07094,87.488199,88.621177,89.339107,88.598303,88.970228
Cambodia,59.874705,61.923999,64.019078,66.042986,67.197983,68.276372,69.512015,70.575823,71.812144,73.659633,73.952434,75.475912,75.864416,76.950144,77.242368,77.412087,78.532061,78.515193,78.619083,78.740464
Cameroon,48.483202,48.536682,48.415625,49.071471,49.443677,49.067544,49.868678,50.200463,51.028229,51.659636,52.527179,53.290793,54.327131,55.447472,56.354496,57.71054,58.174261,59.104811,60.245438,60.423145
Canada,89.979998,90.25759,90.106167,90.273003,90.515313,90.547006,90.854368,90.893478,90.941643,91.052682,91.406586,91.513544,91.474252,91.655561,91.583078,91.621565,91.594127,91.722363,91.83623,92.046647
Central African Republic,31.755441,31.152383,30.936836,31.047572,31.430847,32.17728,33.134798,34.239595,35.450227,36.701481,37.910068,38.752125,40.421291,41.46077,42.111332,44.699494,46.138452,47.233223,48.130734,48.783622
Chad,41.645844,41.897719,41.806385,42.041342,42.270858,42.048504,42.26672,42.969486,43.277264,43.199471,43.804181,44.498631,45.351706,45.723108,46.404539,47.162156,47.302931,47.904712,48.765319,49.657066
Chile,88.275747,88.041664,88.597316,88.445766,88.867304,89.232287,88.672647,88.380804,88.872413,89.007041,88.982664,89.389386,89.641242,89.828764,90.088231,90.050574,90.256587,90.563266,90.275067,90.448502
China,82.215891,83.624986,84.14683,84.687508,85.200431,85.698883,86.140699,86.551366,86.538239,87.258829,87.566831,87.954683,88.354565,88.656018,89.004085,89.261519,89.519576,89.765278,90.058264,90.228562
Colombia,82.877181,83.132961,83.709789,84.203444,84.621934,85.047851,85.482208,85.890236,86.308061,86.689212,86.943231,87.199209,87.432874,87.580881,87.693704,87.767944,87.830218,87.824651,87.895772,87.916228
"Congo, Dem. Rep.",50.040469,50.254543,50.484565,50.75476,51.212616,51.823279,52.738267,52.994962,53.644619,54.613277,55.395022,56.418874,56.502541,57.498463,58.414212,58.689932,59.748482,59.961169,61.04112,61.831292
"Congo, Rep.",44.437886,45.542993,46.789981,48.106828,49.674986,51.668554,52.694756,54.148349,55.478791,56.922555,58.559617,59.070803,59.261416,60.762886,60.971152,60.987002,62.539752,62.779636,62.9762,61.484853
Costa Rica,89.264103,89.123646,89.604109,89.641933,89.851981,90.065686,90.240814,90.08397,90.122441,90.269294,90.080536,90.626322,90.502666,90.616504,90.128151,90.421252,90.822178,90.612662,90.956925,90.916154
Cote d'Ivoire,41.361323,40.642521,40.139982,39.968018,40.016165,40.276642,40.962428,42.111201,43.434786,44.91253,45.925416,46.846343,47.830546,49.057247,49.185529,50.452841,50.416794,51.684162,51.690427,52.972018
Croatia,88.173403,88.281332,88.504379,88.32446,89.233396,89.04548,89.564262,89.422869,89.888714,89.829384,90.201137,90.533796,90.748054,91.157234,91.164696,90.834461,91.513709,91.34883,91.803679,92.090442
Cuba,84.606254,84.994944,85.36334,85.702553,86.001938,86.252053,86.455998,86.625571,86.770742,86.909376,87.052625,87.200414,87.338648,87.454271,87.536534,87.573119,87.556869,87.47794,87.330708,87.107112
Cyprus,88.153718,88.702783,89.38048,89.758252,89.872164,90.04336,90.253412,90.69108,90.83539,91.315843,91.529537,91.748227,91.565753,91.785574,92.077416,92.272391,92.596703,92.844934,92.646764,92.870202
Czechia,87.637963,87.806355,88.190123,87.874011,88.650693,88.636398,89.005886,89.315257,89.411731,89.647241,90.051525,90.196596,90.294079,90.521863,91.079388,91.10943,91.211612,91.351683,91.254472,91.295525
Denmark,86.795264,87.195081,87.610016,88.063233,88.259011,88.619715,88.82198,88.678623,89.129875,89.404661,89.741064,90.215292,90.492221,90.815906,91.019998,91.0742,91.091328,91.861665,91.737718,92.189131
Djibouti,54.831299,55.428677,55.740609,56.596389,56.632862,58.150441,58.454304,59.480705,59.787899,60.053082,61.44573,61.584284,62.754777,62.902113,64.432192,64.711785,65.015972,66.477525,66.816596,66.695105
Dominican Republic,76.404651,76.464585,76.546591,76.564302,76.533614,77.350363,78.070692,78.776211,79.704076,80.450708,81.072619,81.362177,81.815002,82.020381,82.10683,82.071616,81.963358,81.944443,82.083882,82.496021
Ecuador,81.338984,81.861807,82.330783,82.795464,83.17353,83.467799,83.686994,83.884168,84.062223,84.318049,84.633764,85.037863,85.456089,85.860366,86.19731,86.410568,86.28358,86.586056,86.678783,86.856651
"Egypt, Arab Rep.",74.487251,74.920776,75.317187,75.058753,75.416287,75.899928,76.309739,76.634967,76.969203,77.176133,77.508264,77.940619,78.142156,78.332458,79.204603,79.175976,80.070109,80.915046,81.020637,80.851233
El Salvador,78.68552,78.119689,79.610005,79.747807,80.328002,80.488902,80.807861,80.989045,81.139096,81.062219,81.541429,81.769357,82.006046,82.153244,82.20117,82.112093,81.952403,81.848027,82.029662,82.595745
Equatorial Guinea,50.988945,51.312212,51.920427,52.503621,53.061785,53.647084,54.502669,55.231807,56.053035,56.351758,57.024894,57.985441,58.674847,59.082373,59.775767,60.815263,61.093356,61.939615,62.088376,62.932104
Estonia,84.818856,85.246766,85.492288,85.600781,86.161959,86.605423,86.9719,87.157347,87.582472,88.085263,88.492057,89.140219,89.279165,89.428982,89.641765,89.937787,90.266853,90.362351,90.569628,91.078648
Eswatini,31.439622,29.284974,26.048965,22.817007,20.803364,19.612394,21.127315,21.650628,22.554719,22.206268,26.42256,29.333805,32.740617,36.655038,40.760971,45.30578,49.473026,53.150944,56.557519,59.004232
Ethiopia,43.978761,44.486864,45.404232,47.172172,48.349912,50.038562,51.937342,54.484395,56.752343,59.415587,60.850698,62.564927,64.113174,65.977325,66.655947,68.298968,70.035734,70.230345,71.708771,72.321667
Fiji,68.589848,68.473027,67.058508,67.771557,68.128766,68.468555,68.710681,68.519465,68.780475,69.060733,69.425148,69.867986,69.633366,69.515043,69.494073,68.642452,69.185812,70.238834,70.3026,70.45563
Finland,90.242781,90.756667,90.799884,91.064974,90.762149,90.360106,91.240809,91.171471,91.297805,91.324848,91.70358,91.912008,91.904688,92.306156,92.619202,93.003417,92.908582,92.820379,92.832487,93.15095
France,90.799666,90.806951,90.940465,90.98773,91.272975,91.431845,91.50321,91.681771,91.656166,91.668992,91.841463,91.977456,92.081458,92.162555,92.328574,92.300907,92.345211,92.307415,92.339717,92.444753
Gabon,59.421645,59.496957,59.367933,60.525365,60.428734,60.493723,61.592251,62.027327,63.423914,63.919492,65.385554,65.689748,67.066478,67.357012,67.627908,68.747935,68.707608,70.375975,70.203856,70.237079
"Gambia, The",57.338307,57.178053,56.673386,56.913066,57.474664,57.970657,58.750249,58.601882,59.43902,60.259627,60.078083,61.616567,62.992622,62.320821,62.918197,62.978532,64.157215,64.067857,63.883745,65.560836
Georgia,81.300168,81.611292,82.368616,82.778098,83.00007,84.120715,84.60608,84.38348,84.453008,85.220256,85.38888,85.729171,86.150763,86.422711,87.036592,87.274501,87.650917,87.414358,87.345227,87.693157
Germany,90.005909,90.250115,90.307939,90.473317,90.761491,90.789547,91.022285,91.120638,91.093223,91.218099,91.299344,91.288407,91.581877,91.489406,91.820285,91.625857,91.712049,91.879064,91.796394,92.077723
Ghana,57.032471,56.636887,57.655477,58.567849,58.490306,59.507172,59.610317,60.31853,60.370688,61.519216,61.3976,62.642794,63.882601,63.915595,65.3948,65.367973,66.940502,66.911356,67.052012,68.421618
Greece,91.797244,92.160971,92.258151,92.261282,92.511366,92.809494,92.815533,92.724474,92.997059,93.246672,93.229877,93.349446,93.152084,93.555487,93.536046,93.251555,93.490251,93.281658,93.676001,93.555973
Grenada,80.774336,81.153259,81.137181,81.577101,78.763963,82.339541,82.533389,83.206118,83.037777,83.531216,83.130704,83.578807,83.265077,83.252739,83.478352,83.59368,83.378578,83.462873,83.656197,83.906462
Guatemala,75.047252,75.345268,75.456426,75.513787,75.595947,75.131747,76.218914,76.728492,77.245675,77.768622,78.09962,78.438776,78.64273,78.797087,78.922944,78.949647,79.26178,79.444383,79.446645,79.646451
Guinea,48.601397,48.752369,49.375186,49.868882,50.622753,51.548723,52.365601,53.291578,54.214316,54.557901,55.39795,55.763995,56.82317,57.220648,57.621113,57.625326,58.185859,59.069129,59.109418,59.967632
Guinea-Bissau,47.579729,47.593213,48.188982,48.169637,49.194178,48.938006,50.535493,51.33472,52.220404,53.558106,54.757574,55.61286,56.791507,57.517307,57.917723,58.737153,59.687208,59.935714,60.957674,61.235659
Guyana,67.023326,67.508816,66.980872,66.536402,67.303367,67.554665,68.283841,69.295081,69.304259,69.647565,70.009771,70.48874,70.981129,71.49239,71.856055,72.378261,72.800679,73.345832,73.757262,74.163823
Haiti,58.074509,58.139629,58.819889,60.22236,58.29349,62.233009,63.014862,63.64036,64.172507,64.845372,34.113108,64.860386,66.001122,66.682979,67.524883,67.959111,68.48738,69.283084,69.537988,70.303878
Honduras,75.497974,76.357787,76.495742,76.57689,77.480069,77.42603,77.592377,77.541888,77.561622,78.486638,79.07428,79.970496,80.671659,81.23263,81.382856,81.973549,82.039324,82.142433,82.285189,82.285387
Hungary,82.312039,82.933544,83.259156,83.166515,83.49632,83.81902,84.094331,83.859318,84.396709,84.561413,85.105201,85.283141,85.701347,86.115211,86.309156,85.900902,86.771154,86.605457,86.976075,87.281903
Iceland,90.962717,92.298944,91.9142,91.801084,92.574188,92.574056,92.415112,92.787405,92.418004,92.939561,93.146408,93.277191,93.234218,93.048617,93.587629,93.176257,93.374324,93.49631,93.737977,93.502686
India,65.010283,65.798389,66.790896,67.713949,68.590077,69.518784,70.378604,71.159399,71.904639,72.576925,73.166806,73.677392,74.076447,74.35983,74.626744,74.861404,75.143887,75.528483,76.006774,76.478514
Indonesia,70.932466,71.879332,72.031476,73.038844,68.925408,72.699181,73.684671,73.701549,73.521145,74.409465,74.260522,74.377752,74.660157,75.758977,75.839477,76.037266,76.158661,76.318713,77.323016,77.587465
"Iran, Islamic Rep.",79.160867,79.834711,80.516114,78.90167,81.855293,83.637845,83.975457,84.091419,83.576284,83.140977,84.217617,85.215437,85.827793,86.007655,86.792802,87.359422,87.89221,88.967939,88.849825,88.517992
Ireland,88.536017,89.201863,89.941429,89.618989,90.036237,90.246194,90.461905,91.033142,90.871303,91.069496,91.715264,91.514601,91.667182,92.028527,92.340524,92.330427,92.666572,92.876694,93.01171,93.149527
Israel,91.009591,91.467458,91.321727,91.675636,92.081766,92.07686,92.229172,92.361687,92.643756,92.973229,93.100189,92.993263,92.997533,93.222864,93.312405,93.325386,93.425953,93.697283,93.779117,93.777372
Italy,91.699469,91.881223,92.029183,92.211486,92.633854,92.768206,92.957594,93.014323,93.100863,93.089713,93.404834,93.360938,93.434717,93.624522,93.781949,93.587107,93.855143,93.707918,93.915228,94.075893
Jamaica,77.924666,77.781061,78.604057,78.749556,79.347011,79.611127,79.713298,79.509536,79.278953,80.301343,81.220188,81.836522,81.453809,80.964389,80.327318,79.849107,79.715625,79.680069,79.648067,79.578964
Japan,92.580952,92.783888,92.921306,93.016144,93.038423,93.066322,93.265699,93.352465,93.424379,93.629151,93.602938,93.068156,93.843806,93.93298,94.002517,94.234027,94.289665,94.484074,94.461402,94.509585
Jordan,80.979472,81.382177,81.75657,82.127452,82.470696,82.756916,83.098304,83.554571,83.990889,84.412122,84.807134,85.170741,85.495616,85.828276,86.139933,86.426723,86.721001,87.168377,87.598409,88.012181
Kazakhstan,73.894966,74.266753,73.282303,74.018842,74.600634,75.277521,76.021869,75.543017,76.676944,77.01814,78.007208,78.837751,79.753964,80.355232,81.164765,81.824024,81.200403,82.374852,82.399135,82.859827
Kenya,44.310595,43.794369,44.415641,45.241931,46.397309,48.370465,50.325806,51.223204,53.006846,54.643462,54.804166,55.952701,55.792369,55.769207,57.496412,57.697924,57.632708,59.262904,59.527872,59.627453
Kiribati,67.990809,68.375789,68.666784,68.848412,68.905917,68.866493,68.750135,68.653549,68.626028,68.733971,68.912442,69.190936,69.477586,69.817604,70.179995,70.578924,71.099481,71.611129,72.079298,72.52102
"Korea, Rep.",89.470676,90.287359,90.467165,90.559273,91.064095,91.492266,92.021146,92.334557,92.870148,93.255576,93.438323,93.743089,93.92254,94.334713,94.84105,95.063398,95.379765,95.659373,95.800608,96.011854
Kuwait,88.63361,88.672794,88.684375,88.898475,88.793699,88.933938,89.069468,89.055146,89.105086,89.46477,90.336013,91.156162,91.825349,92.518738,92.806986,93.127265,93.416643,93.572114,93.54713,93.558408
Kyrgyz Republic,72.928173,73.615503,74.238542,74.85663,74.642718,75.003735,75.93965,75.951174,76.829113,77.763909,78.394074,79.15893,79.669779,79.76196,81.014541,80.48963,81.644987,81.970066,82.477384,83.515928
Lao PDR,57.905895,59.302232,60.131517,61.346877,61.862599,63.155507,64.073177,65.037367,65.426794,66.960601,68.225433,68.930457,70.337977,70.77258,72.34029,72.622823,73.777917,73.893691,74.018481,75.24254
Latvia,82.785609,82.519632,82.935035,82.658255,83.094745,83.21844,83.141667,82.923512,84.215751,84.61584,84.826366,85.647987,85.493924,85.831787,86.459549,86.505193,86.620413,86.760123,86.955877,87.396052
Lebanon,83.809643,84.652241,86.115007,86.558781,87.206191,87.546027,88.426008,88.900718,89.122362,89.428434,89.671223,89.914017,90.112561,90.259366,90.496411,90.760087,91.104423,91.310376,91.303351,90.889407
Lesotho,33.399529,29.357448,26.719318,24.446152,22.485083,21.616207,21.525688,22.185409,22.679879,22.697479,26.32591,28.37059,30.753866,33.400729,35.91278,38.27728,40.570349,42.383689,43.979116,45.118613
Liberia,50.89264,52.642229,53.460008,52.996602,56.046788,56.970619,57.147492,57.81933,58.163804,58.632107,58.306578,58.364441,58.790597,58.372074,56.631851,56.932873,58.696868,58.671896,59.642318,59.692436
Libya,79.129802,79.644873,80.075594,79.987578,80.633688,80.597998,80.56772,80.511172,81.485462,81.338111,81.210537,79.345513,81.240393,81.058221,81.631321,81.670039,81.753874,81.995276,82.257135,81.985754
Lithuania,84.892039,84.951609,84.750963,85.133067,85.011093,84.647178,84.338252,84.613397,84.922692,85.650511,85.694852,86.235917,86.437054,86.460403,86.950071,86.670272,87.057775,87.316436,87.634943,88.332767
Luxembourg,90.447391,90.343882,90.754967,89.956463,91.216769,90.9584,90.826278,91.248902,91.725067,91.849329,92.015961,92.00314,92.017252,92.119939,93.001437,92.671572,93.085262,92.799254,92.818635,93.255556
Madagascar,56.778064,57.483524,58.028923,59.093947,60.746382,61.198758,62.599128,63.705624,64.098524,65.309916,65.522115,66.951113,66.911317,68.232642,68.358967,68.250482,69.634403,69.743561,69.999671,71.357414
Malawi,31.322352,32.853392,34.334875,35.848967,38.380437,41.660569,43.87145,44.881964,45.185362,46.771367,48.636682,51.106258,53.540829,55.815318,59.033038,59.312302,61.284621,63.232941,63.609755,65.720274
Malaysia,82.490154,83.317854,83.638956,84.144661,84.288173,84.536947,84.544412,84.597435,84.720805,84.976889,85.376111,85.797341,85.909674,85.919849,86.01266,86.103297,86.387308,86.656133,86.839952,86.923665
Mali,46.630375,48.058727,50.001439,51.216629,52.368087,53.004346,53.9161,54.083835,54.469066,55.463529,56.310016,56.803844,57.231184,57.718661,58.471848,59.217418,59.452685,60.286593,60.993201,61.086274
Malta,90.620115,91.593443,90.742558,91.363822,91.04015,91.616807,91.84454,91.668489,91.617364,91.909644,92.579161,92.337515,92.247421,92.917753,93.267995,93.648919,93.579768,94.396388,94.396613,94.049269
Mauritania,63.626175,63.906085,64.128952,64.405034,64.892768,65.050326,65.239575,65.916596,66.106655,66.768073,67.065609,67.584878,67.775573,68.530575,68.555405,69.426516,69.684529,70.518937,70.615465,71.719537
Mauritius,80.864932,81.127454,81.342449,81.771917,82.143346,82.544776,82.988077,83.557993,83.982989,84.342075,84.601029,84.842689,84.91052,85.49052,85.719776,85.816631,85.937106,85.781974,85.743785,86.01961
Mexico,80.968825,81.272825,81.537008,81.757414,81.935943,82.059418,82.169864,82.267024,82.390235,82.568217,82.835603,83.179573,83.531632,83.819452,83.974007,83.921652,83.704469,83.488872,83.475692,83.856661
"Micronesia, Fed. Sts.",80.176698,81.280361,78.782601,81.645449,81.72453,81.901583,82.000283,82.024882,82.654082,82.62092,82.862536,83.058788,83.201215,83.286841,83.388492,83.114864,83.359463,83.213123,83.050324,82.680314
Moldova,72.299716,73.010046,72.958479,73.840821,75.009453,75.816186,76.80813,77.680592,78.573661,79.316559,79.180103,79.002609,78.950503,78.889363,78.915714,79.591451,80.849835,81.860407,82.268004,83.00056
Morocco,72.092867,72.724332,73.299975,73.901954,74.367689,75.291821,76.124848,76.934845,77.664019,78.337483,78.937566,79.852126,80.694194,81.443831,82.122166,82.750772,83.380255,84.12035,84.744479,85.271585
Mozambique,43.779421,43.728041,44.117465,43.366077,43.273915,43.159067,43.352869,44.211379,45.237929,46.003593,47.058213,48.382103,50.230105,52.289002,54.135326,56.116369,58.359207,60.028169,62.462144,63.977475
Myanmar,63.828124,64.527641,64.71357,65.358313,65.314638,65.957023,65.812717,66.718475,53.743866,68.044681,68.063797,69.441888,69.729918,71.039364,71.50852,72.595989,72.66229,72.87146,74.180631,74.328195
Namibia,38.004066,35.977104,35.772881,35.093224,35.795838,36.61218,38.588206,40.947224,42.969917,44.671248,45.174484,46.884052,49.749111,52.233438,54.375083,56.545113,59.086184,60.469401,61.006265,61.830251
Nepal,64.95952,66.43593,66.775616,68.23536,69.489586,70.57786,71.034382,71.720521,71.53579,72.111222,71.911411,72.858038,72.970408,73.945092,73.953092,72.478733,75.137658,75.282949,75.331544,76.558992
Netherlands,89.246138,89.389026,89.29426,89.563318,89.969893,90.103348,90.4417,90.753233,90.624501,90.930406,91.098786,91.089587,91.140655,91.382528,91.615813,91.63865,91.553532,91.936998,91.981118,92.255696
New Zealand,88.939091,89.061494,89.408889,89.625169,89.642614,90.296818,90.511505,90.577684,90.62003,90.857029,91.262708,91.123031,91.59625,91.539937,91.518152,91.63551,91.713723,91.717106,91.778501,91.838501
Nicaragua,74.567953,74.57982,74.599218,74.695613,74.990886,75.670005,76.64886,77.559194,78.878151,79.920384,80.68841,81.354066,81.809212,82.138407,82.463923,82.788965,83.155637,83.51207,83.912572,84.281974
Niger,47.23797,47.623604,48.366178,49.054983,51.05259,52.393637,53.825766,55.209582,56.557336,57.770788,59.292637,60.133513,60.867231,61.905997,62.799941,63.62601,64.401751,65.274997,65.37633,66.459091
Nigeria,41.10129,41.468803,41.77136,42.44438,42.579604,43.176472,43.495875,43.716828,43.415538,44.125237,44.281927,44.890177,44.974481,45.302388,45.382219,45.310444,45.267497,45.830898,46.019223,46.597907
North Macedonia,84.517566,85.69316,85.31051,85.44426,85.846594,85.837166,86.2538,86.018865,86.8122,87.24044,87.709686,87.735674,87.641651,88.717712,88.861654,88.870746,88.970799,89.36021,90.500001,90.490635
Norway,90.139982,90.275325,90.348515,90.752263,91.038586,90.992574,91.277331,91.447317,91.738457,91.808711,91.822945,91.994249,92.504908,92.395444,92.897994,93.056963,93.044835,93.448653,93.469671,93.718548
Oman,84.728932,84.855153,84.851142,85.66073,85.819887,85.933099,85.977162,85.91008,86.146047,86.237513,87.616353,87.922512,88.327094,88.643058,89.064944,89.504151,89.975872,90.057077,90.161213,90.236988
Pakistan,64.93731,65.669704,65.627606,66.123718,66.888844,66.133288,69.222558,70.038262,70.736735,70.683836,71.307767,71.509582,71.606365,72.32202,72.375272,73.149071,73.313878,74.172917,74.319961,74.450533
Panama,84.142965,84.491293,84.846055,85.200744,85.505286,85.80036,86.013659,86.196762,86.287385,86.407006,86.448791,86.520062,86.580831,86.690704,86.840772,87.088354,87.346901,87.514074,87.451501,86.981138
Papua New Guinea,63.504572,63.53341,63.384565,63.458142,63.540663,63.217956,62.937283,62.791321,64.679324,65.229308,65.473901,67.226682,67.814552,68.370935,68.896326,70.467803,70.554392,70.731109,70.698306,71.74763
Paraguay,76.57717,76.952853,77.60766,77.87478,78.10258,77.938125,78.214369,78.456369,78.7572,79.015904,79.40356,79.651143,80.121659,80.497419,80.802701,81.290154,81.890072,82.012859,81.929564,82.131791
Peru,78.611574,79.34641,80.026067,80.592448,81.050512,81.399049,81.666149,81.782915,82.137539,82.389083,82.768699,83.282706,83.809021,84.367073,84.907383,85.40194,85.815549,86.106744,86.340776,86.389888
Philippines,76.766444,77.053881,77.301276,77.550902,77.652726,78.012388,78.011784,78.394007,78.503959,78.61155,78.816998,78.840455,79.019902,78.895931,79.572748,79.8374,80.111334,80.39666,80.741955,81.052182
Poland,86.067248,86.575466,87.052879,87.171205,87.299359,87.337673,87.318265,87.328756,87.513144,87.676002,88.376554,88.552542,88.570275,88.778635,89.245028,89.293134,89.608008,89.677933,89.537207,89.785609
Portugal,89.696315,89.875595,90.016076,90.293583,90.993106,91.06417,91.639524,91.782719,91.911262,91.829487,92.266628,92.40328,92.574519,92.819993,93.124004,93.18552,93.05706,93.05604,93.133447,93.141751
Qatar,83.151263,84.759848,84.480652,84.736294,85.809595,86.90443,88.682456,89.46823,89.771635,90.23951,90.635504,90.636841,90.818381,91.736022,91.919988,92.200993,92.745585,92.96787,93.010695,93.083403
Romania,82.798369,82.895288,81.905495,80.115569,79.440076,81.050056,82.414122,84.083473,85.901322,86.489246,86.149203,86.472377,86.292165,86.865245,86.91262,86.769664,87.500569,88.688399,89.116916,89.507445
Russian Federation,76.815146,77.042212,76.686192,76.766104,77.767075,77.931725,78.959942,79.983687,80.229129,80.933547,80.966059,82.157693,82.510296,83.013035,83.516552,84.414889,85.329891,86.158354,86.560559,87.156315
Rwanda,39.041557,41.385903,43.591197,46.777396,50.332111,53.441514,55.884159,57.976715,60.219302,61.475822,62.625828,64.110991,65.51881,65.662586,67.323798,67.676282,69.246349,69.479247,69.722837,70.042034
Samoa,79.915417,80.334407,80.746213,81.079057,81.427232,81.447305,81.965969,82.081428,82.154931,77.57836,82.171085,82.056356,81.779619,82.194972,82.245781,82.300577,82.326071,82.385069,82.421448,81.495747
Sao Tome and Principe,63.23511,63.431124,64.410054,65.32286,66.812659,66.89401,68.061852,67.820983,68.551744,68.726851,68.466905,66.886036,69.495075,70.102784,71.681971,71.945159,72.124049,73.993766,73.91515,74.08204
Saudi Arabia,81.553231,81.807757,82.268,82.655204,83.963138,84.300412,84.533573,84.705041,84.96018,85.038603,86.136514,86.442629,86.740863,86.867911,86.938537,87.048856,87.160388,87.108272,87.153359,86.973024
